no_                 ;order type code;Units;Order Date             ;Item category code;Brand Code
994988;ZT             ;                4040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
995939;ZT             ;                4040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
995935;ZT             ;               40040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
995990;ZT             ;               3504.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
995992;ZT             ;               40004.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
995998;ZT             ;               40004.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
995928;ZT             ;                4040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
995990;ZT             ;                4040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
999304;ZT             ;                 120.00000000000000000000;2020-02-16 00:00:00.000;A                 ;B1
999309;ZT             ;                 40.00000000000000000000;2020-02-16 00:00:00.000;A                 ;B1
996656;ZT             ;               4446.00000000000000000000;2020-01-16 00:00:00.000;K                 ;B12
996222;ZT             ;               4750.00000000000000000000;2020-01-16 00:00:00.000;K                 ;B12
990093;ZT             ;                400.00000000000000000000;2019-08-30 00:00:00.000;A                 ;B12
932450;ZT             ;                 440.00000000000000000000;2019-02-02 00:00:00.000;A                 ;B5
922923;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
928052;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999963;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999969;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999962;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999968;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999969;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999924;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999925;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999929;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
382053;ZT             ;                 40.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
906362;ZT             ;                450.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
928029;ZT             ;                 40.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
999994;ZT             ;                 40.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
999992;ZT             ;                 50.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
922923;ZT             ;                44040.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999963;ZT             ;                 90.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999969;ZT             ;                 90.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999965;ZT             ;                 90.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999968;ZT             ;                 90.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999969;ZT             ;                 90.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999924;ZT             ;                406.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999922;ZT             ;                 90.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999925;ZT             ;                 90.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
999929;ZT             ;                406.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B1
382053;ZT             ;                 90.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
906362;ZT             ;                44040.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
906360;ZT             ;                4040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
928029;ZT             ;                44040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
999994;ZT             ;                44040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
999992;ZT             ;                4040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
999993;ZT             ;                406.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
999500;ZT             ;                4040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B1
995999;ZT             ;                401212.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
996028;ZT             ;                4040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
996039;ZT             ;                1204.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
996084;ZT             ;                4120.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
996498;ZT             ;                4040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
996240;ZT             ;                4040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;#N/D
996266;ZT             ;                4040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
323482;ZT             ;               3996.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
925989;ZT             ;                300.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
930889;ZT             ;                4040.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
994422;ZT             ;                504.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996068;ZT             ;                4040.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996248;ZT             ;                4040.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996249;ZT             ;                4040.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996223;ZT             ;                4040.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996239;ZT             ;                300.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996235;ZT             ;                360.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996252;ZT             ;                4040.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996265;ZT             ;                300.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
942923;ZT             ;               3000.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996492;ZT             ;                360.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996498;ZT             ;                4040.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996204;ZT             ;                4040.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996529;ZT             ;                  40.00000000000000000000;2020-02-10 00:00:00.000;A                 ;B11
996525;ZT             ;                  4.00000000000000000000;2020-02-10 00:00:00.000;A                 ;B11
996582;ZT             ;                  6.00000000000000000000;2020-02-10 00:00:00.000;A                 ;B11
996599;ZT             ;                  4.00000000000000000000;2020-02-10 00:00:00.000;A                 ;B11
996595;ZT             ;                  40.00000000000000000000;2020-02-10 00:00:00.000;A                 ;B11
996906;ZT             ;                 50.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
996328;ZB             ;               49940.00000000000000000000;2019-09-26 00:00:00.000;A                 ;B4
996329;ZB             ;               47540.00000000000000000000;2019-09-26 00:00:00.000;A                 ;B4
996940;ZT             ;               40406.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B4
996949;ZT             ;               40406.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B4
996924;ZT             ;               40406.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B4
996903;ZT             ;                400.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B4
996909;ZT             ;                300.00000000000000000000;2020-04-01 00:00:00.000;K                 ;B4
925288;ZS             ;                4400.00000000000000000000;2020-06-01 00:00:00.000;K                 ;B4
930804;ZS             ;                4400.00000000000000000000;2020-06-01 00:00:00.000;K                 ;B4
996940;ZT             ;                1200.00000000000000000000;2020-04-08 00:00:00.000;K                 ;B4
992463;ZT             ;                40540.00000000000000000000;2019-09-16 00:00:00.000;A                 ;B6
929298;ZT             ;               91240.00000000000000000000;2019-10-16 00:00:00.000;A                 ;B6
929250;ZT             ;               41200.00000000000000000000;2019-10-16 00:00:00.000;A                 ;B6
992466;ZT             ;                4120.00000000000000000000;2019-10-16 00:00:00.000;A                 ;B6
992462;ZT             ;                4046.00000000000000000000;2019-10-16 00:00:00.000;A                 ;B6
990292;ZT             ;                  4.00000000000000000000;2019-11-03 00:00:00.000;A                 ;B5
990293;ZT             ;                  12.00000000000000000000;2019-11-03 00:00:00.000;A                 ;B5
990295;ZT             ;                  4.00000000000000000000;2019-11-03 00:00:00.000;A                 ;B5
990252;ZT             ;                  12.00000000000000000000;2019-11-03 00:00:00.000;A                 ;B5
990255;ZT             ;                  6.00000000000000000000;2019-11-03 00:00:00.000;A                 ;B5
999322;ZT             ;                4040.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999384;ZT             ;                 740.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999382;ZT             ;                4012.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999389;ZT             ;                4400.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999390;ZT             ;                 96.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999922;ZT             ;                 124.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999928;ZT             ;                 124.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999929;ZT             ;                4012.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999932;ZT             ;                4012.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999935;ZT             ;                444.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999936;ZT             ;                 60.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999932;ZT             ;                 60.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999990;ZT             ;                444.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999998;ZT             ;                4400.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999955;ZT             ;                 96.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B1
999398;ZT             ;                 124.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999903;ZT             ;                4400.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999934;ZT             ;                4120.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999939;ZT             ;                4012.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999992;ZT             ;                 124.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999959;ZT             ;                4040.00000000000000000000;2020-03-16 00:00:00.000;B                 ;B1
999325;ZT             ;                4040.00000000000000000000;2020-04-16 00:00:00.000;B                 ;B1
999396;ZT             ;                 60.00000000000000000000;2020-04-16 00:00:00.000;B                 ;B1
999949;ZT             ;                4340.00000000000000000000;2020-04-16 00:00:00.000;B                 ;B1
999945;ZT             ;                444.00000000000000000000;2020-04-16 00:00:00.000;B                 ;B1
999920;ZT             ;                 124.00000000000000000000;2020-04-16 00:00:00.000;B                 ;B1
999926;ZT             ;                 124.00000000000000000000;2020-04-16 00:00:00.000;B                 ;B1
322422;ZB             ;                 60.00000000000000000000;2019-08-06 00:00:00.000;A                 ;B10
322422;ZB             ;                 60.00000000000000000000;2019-08-06 00:00:00.000;A                 ;B10
996949;ZT             ;                300.00000000000000000000;2020-04-08 00:00:00.000;K                 ;B4
996924;ZT             ;                500.00000000000000000000;2020-04-08 00:00:00.000;K                 ;B4
996942;ZT             ;               40000.00000000000000000000;2020-04-20 00:00:00.000;B                 ;B9
389998;ZT             ;                4040.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
996096;ZT             ;                4040.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
996992;ZT             ;                300.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
996963;ZT             ;                1204.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
996535;ZT             ;                396.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
996555;ZT             ;                396.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
996564;ZT             ;                396.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
385890;ZT             ;                300.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
930690;ZT             ;                4040.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
992443;ZT             ;                1204.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
996503;ZT             ;                504.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
996520;ZT             ;                4040.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
996536;ZT             ;                300.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
996532;ZT             ;                300.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
933290;ZT             ;                400.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
996999;ZT             ;                4400.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
930528;ZT             ;                400.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
994924;ZT             ;                400.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
996986;ZT             ;                 120.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
996982;ZT             ;                 120.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
996594;ZT             ;                400.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
996562;ZT             ;                400.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
996940;ZT             ;                4040.00000000000000000000;2020-04-03 00:00:00.000;K                 ;B4
996949;ZT             ;                300.00000000000000000000;2020-04-03 00:00:00.000;K                 ;B4
996925;ZT             ;                396.00000000000000000000;2020-04-03 00:00:00.000;K                 ;B4
996904;ZT             ;                400.00000000000000000000;2020-04-03 00:00:00.000;K                 ;B4
996944;ZT             ;                400.00000000000000000000;2020-04-03 00:00:00.000;K                 ;B4
930204;ZT             ;                 120.00000000000000000000;2020-06-03 00:00:00.000;K                 ;B4
996298;ZT             ;                400.00000000000000000000;2020-06-03 00:00:00.000;K                 ;B4
996903;ZT             ;                450.00000000000000000000;2020-06-03 00:00:00.000;K                 ;B4
996909;ZT             ;                 120.00000000000000000000;2020-06-03 00:00:00.000;K                 ;B4
996224;ZT             ;                4040.00000000000000000000;2020-04-01 00:00:00.000;B                 ;#N/D
996549;ZK             ;                360.00000000000000000000;2020-04-26 00:00:00.000;B                 ;B4
992099;ZK             ;                600.00000000000000000000;2020-06-06 00:00:00.000;B                 ;B4
996556;ZK             ;                300.00000000000000000000;2020-06-26 00:00:00.000;B                 ;B4
930526;ZK             ;                504.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
390826;ZB             ;                 400.00000000000000000000;2019-08-06 00:00:00.000;A                 ;B10
996900;ZT             ;               5064.00000000000000000000;2020-01-01 00:00:00.000;A                 ;B12
996898;ZT             ;               5064.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
996899;ZT             ;               5064.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
996902;ZT             ;               3700.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
996892;ZT             ;               5300.00000000000000000000;2020-03-01 00:00:00.000;A                 ;B12
996898;ZT             ;               5400.00000000000000000000;2020-03-01 00:00:00.000;A                 ;B12
996899;ZT             ;               51200.00000000000000000000;2020-03-01 00:00:00.000;A                 ;B12
996898;ZT             ;               5400.00000000000000000000;2020-06-01 00:00:00.000;A                 ;B12
996899;ZT             ;               51200.00000000000000000000;2020-06-01 00:00:00.000;A                 ;B12
999489;ZT             ;                40120.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B13
999495;ZT             ;                450.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B13
999203;ZT             ;                400.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B13
999244;ZT             ;                450.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B13
999489;ZT             ;                950.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B13
999203;ZT             ;                450.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B13
999209;ZT             ;                350.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B13
999499;ZT             ;                550.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B13
939426;ZT             ;                 412.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B2
999529;ZT             ;                 40.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B2
999530;ZT             ;                 40.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B2
999536;ZT             ;                 340.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B2
999532;ZT             ;                 340.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B2
999539;ZT             ;                  12.00000000000000000000;2020-02-16 00:00:00.000;B                 ;B2
323900;ZB             ;                434.00000000000000000000;2019-08-06 00:00:00.000;B                 ;B4
322452;ZT             ;                300.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
905992;ZT             ;                450.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
993320;ZT             ;                450.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
992699;ZT             ;                4000.00000000000000000000;2020-04-10 00:00:00.000;B                 ;B9
992655;ZT             ;                400.00000000000000000000;2020-06-06 00:00:00.000;B                 ;B9
335224;ZT             ;               3500.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
398954;ZT             ;                500.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
905998;ZT             ;               3000.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
906934;ZT             ;               40400.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
992900;ZT             ;               4600.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B9
906934;ZT             ;               4000.00000000000000000000;2020-06-06 00:00:00.000;B                 ;B9
335224;ZT             ;               4500.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B9
359990;ZB             ;                530.00000000000000000000;2019-08-06 00:00:00.000;B                 ;B4
990988;ZT             ;                1200.00000000000000000000;2020-06-01 00:00:00.000;A                 ;B5
990989;ZT             ;               4400.00000000000000000000;2020-06-01 00:00:00.000;A                 ;B5
990999;ZT             ;               4000.00000000000000000000;2020-06-01 00:00:00.000;A                 ;B5
940292;ZS             ;                4120.00000000000000000000;2020-06-01 00:00:00.000;A                 ;B5
994045;ZS             ;                4040.00000000000000000000;2020-06-01 00:00:00.000;A                 ;B5
383682;ZT             ;                444.00000000000000000000;2020-04-02 00:00:00.000;A                 ;B9
906025;ZT             ;                444.00000000000000000000;2020-04-02 00:00:00.000;A                 ;B9
944593;ZT             ;                444.00000000000000000000;2020-04-02 00:00:00.000;A                 ;B9
992935;ZT             ;                 96.00000000000000000000;2020-04-02 00:00:00.000;A                 ;B9
999555;ZT             ;                444.00000000000000000000;2020-04-02 00:00:00.000;A                 ;B9
999559;ZT             ;                444.00000000000000000000;2020-06-20 00:00:00.000;A                 ;B9
992935;ZT             ;               4430.00000000000000000000;2020-03-01 00:00:00.000;A                 ;B9
999553;ZT             ;                760.00000000000000000000;2020-03-01 00:00:00.000;A                 ;B9
999555;ZT             ;               40640.00000000000000000000;2020-04-02 00:00:00.000;A                 ;B9
922999;ZT             ;               4000.00000000000000000000;2020-06-04 00:00:00.000;A                 ;B9
999554;ZT             ;                600.00000000000000000000;2020-06-04 00:00:00.000;A                 ;B9
999552;ZT             ;                600.00000000000000000000;2020-06-04 00:00:00.000;A                 ;B9
999559;ZT             ;               4450.00000000000000000000;2020-06-20 00:00:00.000;A                 ;B9
992462;ZT             ;                 96.00000000000000000000;2019-09-04 00:00:00.000;A                 ;B6
929298;ZT             ;                1200.00000000000000000000;2019-10-01 00:00:00.000;A                 ;B6
995502;ZT             ;               34120.00000000000000000000;2020-01-24 00:00:00.000;B                 ;B4
995496;ZT             ;                 90.00000000000000000000;2020-02-06 00:00:00.000;B                 ;B6
995492;ZT             ;                 740.00000000000000000000;2020-02-06 00:00:00.000;B                 ;B6
995546;ZT             ;               3546.00000000000000000000;2020-01-21 00:00:00.000;B                 ;B12
935395;ZR             ;                7440.00000000000000000000;2019-02-01 00:00:00.000;A                 ;B12
935395;ZR             ;                300.00000000000000000000;2019-02-01 00:00:00.000;A                 ;B12
935228;ZT             ;                3126.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B12
935230;ZT             ;                41240.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B12
935245;ZT             ;                3126.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B12
935229;ZT             ;                597.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B12
935233;ZT             ;                603.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B12
935222;ZT             ;                900.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B12
935249;ZT             ;                936.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B12
935222;ZT             ;                954.00000000000000000000;2019-08-01 00:00:00.000;K                 ;B12
995499;ZT             ;                 64.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
995450;ZT             ;                 64.00000000000000000000;2020-02-01 00:00:00.000;B                 ;B5
995543;ZT             ;               5436.00000000000000000000;2020-01-22 00:00:00.000;B                 ;B12
999538;ZT             ;                576.00000000000000000000;2020-03-01 00:00:00.000;B                 ;B9
999658;ZT             ;                 60.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999629;ZT             ;                 90.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
363585;ZT             ;                360.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
930526;ZT             ;                600.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
933209;ZT             ;                7400.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
992085;ZT             ;               40040.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
992099;ZT             ;                600.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
992409;ZT             ;               40040.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
996952;ZT             ;                4040.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
996964;ZT             ;                504.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
996925;ZT             ;                300.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
930690;ZT             ;                4400.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
996980;ZT             ;                360.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
996532;ZT             ;                4040.00000000000000000000;2020-06-03 00:00:00.000;B                 ;B4
996502;ZT             ;                4120.00000000000000000000;2020-06-26 00:00:00.000;B                 ;B4
996503;ZT             ;                4400.00000000000000000000;2020-06-26 00:00:00.000;B                 ;B4
996983;ZT             ;                336.00000000000000000000;2020-04-03 00:00:00.000;B                 ;B4
389998;ZT             ;               400540.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
942929;ZT             ;               400540.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
996969;ZT             ;               400540.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
996539;ZT             ;               400540.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
996535;ZT             ;               4056.00000000000000000000;2020-04-01 00:00:00.000;B                 ;B4
322022;ZT             ;               400540.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
926043;ZT             ;               400540.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996950;ZT             ;               400540.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996504;ZT             ;               40406.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
996502;ZT             ;               40406.00000000000000000000;2020-06-01 00:00:00.000;B                 ;B4
389998;ZS             ;                4120.00000000000000000000;2020-04-06 00:00:00.000;B                 ;B4
996963;ZS             ;                4040.00000000000000000000;2020-04-06 00:00:00.000;B                 ;B4
996503;ZS             ;                4040.00000000000000000000;2020-06-06 00:00:00.000;B                 ;B4
392096;ZT             ;                4040.00000000000000000000;2020-04-03 00:00:00.000;A                 ;B4
903290;ZT             ;                4040.00000000000000000000;2020-04-03 00:00:00.000;A                 ;B4
908880;ZT             ;                396.00000000000000000000;2020-04-03 00:00:00.000;A                 ;B4
909390;ZT             ;                 740.00000000000000000000;2020-04-10 00:00:00.000;B                 ;B8
909396;ZT             ;                 740.00000000000000000000;2020-04-10 00:00:00.000;B                 ;B8
996384;ZT             ;                 60.00000000000000000000;2020-04-10 00:00:00.000;B                 ;B8
996929;ZT             ;                 60.00000000000000000000;2020-04-10 00:00:00.000;B                 ;B8
908884;ZS             ;                6124.00000000000000000000;2020-04-01 00:00:00.000;A                 ;B4
996932;ZS             ;                9440.00000000000000000000;2020-04-01 00:00:00.000;A                 ;B4
903292;ZS             ;               44000.00000000000000000000;2020-06-01 00:00:00.000;A                 ;B4
996932;ZS             ;               40120.00000000000000000000;2020-06-01 00:00:00.000;A                 ;B4
999200;ZT             ;                 60.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999929;ZT             ;                 54.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999953;ZT             ;                 60.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999962;ZT             ;                 412.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
995433;ZT             ;                 740.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999859;ZT             ;                 60.00000000000000000000;2020-03-01 00:00:00.000;K                 ;B12
995436;ZT             ;                 36.00000000000000000000;2020-03-01 00:00:00.000;K                 ;B12
999962;ZT             ;                 412.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
999926;ZT             ;                 45.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
999922;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
999928;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
999929;ZT             ;                 45.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
999982;ZT             ;                 4012.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
999989;ZT             ;                 56.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
999992;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
999993;ZT             ;                  5.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
999999;ZT             ;                  6.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
995003;ZT             ;                 407.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
995009;ZT             ;                 404.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
995009;ZT             ;                  9.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
995043;ZT             ;                 405.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
995049;ZT             ;                 4040.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
995046;ZT             ;                  5.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
995032;ZT             ;                  5.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
995038;ZT             ;                  3.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
995090;ZT             ;                 47.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
995092;ZT             ;                  40.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
995095;ZT             ;                  5.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
995054;ZT             ;                  3.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
995052;ZT             ;                  12.00000000000000000000;2020-02-01 00:00:00.000;A                 ;B12
999509;ZT             ;                  4.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999545;ZT             ;                  12.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999546;ZT             ;                 4040.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999522;ZT             ;                  3.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999562;ZT             ;                 404.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999563;ZT             ;                 40.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999525;ZT             ;                 45.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
999526;ZT             ;                 440.00000000000000000000;2020-02-01 00:00:00.000;K                 ;B12
